INSERT INTO program (name,address) VALUES ("Patricia Cline","246 Williams Rapid
Lake Destinyshire, DE 25171");
INSERT INTO program (name,address) VALUES ("Kent Price","7850 Jason Club Suite 476
Hollybury, MI 20535");
INSERT INTO program (name,address) VALUES ("Sara Robertson","8746 Keller Route
Port Robertview, NY 25864");
INSERT INTO program (name,address) VALUES ("Michelle Stuart","PSC 1220, Box 7196
APO AP 64772");
INSERT INTO program (name,address) VALUES ("Robin Yates","6812 Benjamin Road
New Janetport, NH 85111");
INSERT INTO program (name,address) VALUES ("Haley Singh","9577 Patricia Field
Pennyport, DE 35247");
INSERT INTO program (name,address) VALUES ("Ronald Gomez","21424 Washington Forges Suite 165
Brittanyland, DC 49771");
INSERT INTO program (name,address) VALUES ("Samantha Smith","731 Andrew Shores Suite 622
Bellland, IA 68146");
INSERT INTO program (name,address) VALUES ("Mariah Cole","1211 Nelson Park Apt. 863
West David, OH 69138");
INSERT INTO program (name,address) VALUES ("Michael Hunt","82514 Nathan Forest
Port Cherylberg, MN 09382");
INSERT INTO program (name,address) VALUES ("Hannah Reeves","7825 James Squares Apt. 554
Christopherbury, CT 23173");
INSERT INTO program (name,address) VALUES ("Jordan Davis","5116 Norton Knolls
Port Heatherville, DE 50654");
INSERT INTO program (name,address) VALUES ("Daniel Hopkins","46686 Hines Shoals
Kristafort, NC 87406");
INSERT INTO program (name,address) VALUES ("Nathaniel Medina","02269 Gonzalez View Suite 574
Mcdanielberg, MN 48360");
INSERT INTO program (name,address) VALUES ("Valerie Walker","3786 Baker Track
New Haroldfurt, TX 87974");
INSERT INTO program (name,address) VALUES ("Anthony Morris","597 Carly Key Suite 901
East Gabriellafurt, AZ 97660");
INSERT INTO program (name,address) VALUES ("Caitlin Costa","2538 Shelby Port Apt. 132
North Loriport, LA 16698");
INSERT INTO program (name,address) VALUES ("Shawn Caldwell","205 Smith Parks Apt. 251
North Mary, KY 31823");
INSERT INTO program (name,address) VALUES ("Kayla Williams","PSC 7918, Box 1253
APO AP 90519");
INSERT INTO program (name,address) VALUES ("Jason Richards","2463 Odonnell Centers Apt. 275
East Wendy, NV 87033");
INSERT INTO program (name,address) VALUES ("Corey Hull","USCGC Sanchez
FPO AP 30239");
INSERT INTO program (name,address) VALUES ("Edward Smith","4361 Middleton Tunnel
East Anthony, WV 22551");
INSERT INTO program (name,address) VALUES ("Brian Bentley","021 Kenneth Mews Apt. 142
New Crystalborough, IN 13282");
INSERT INTO program (name,address) VALUES ("Deborah Dickson","6241 Floyd Hollow Apt. 036
East Bradchester, MA 97835");
INSERT INTO program (name,address) VALUES ("Dr. Jordan Richard","2064 Kristen Lane
South Jane, CO 88335");
INSERT INTO program (name,address) VALUES ("Devon Ortega","Unit 2203 Box 8513
DPO AA 57264");
INSERT INTO program (name,address) VALUES ("Kevin Mcdonald","222 Mcdonald Street Suite 410
Frenchfurt, ME 18233");
INSERT INTO program (name,address) VALUES ("Angela Casey","17378 Janice Wells
Lopezview, WV 80885");
INSERT INTO program (name,address) VALUES ("Ian Maldonado","1912 Stephanie Fork
Peterberg, MA 36780");
INSERT INTO program (name,address) VALUES ("Marissa Hahn","97219 Hernandez Rest Apt. 785
North Charlotte, RI 37475");

INSERT INTO organization (name,initials,postal_code,street,city) VALUES ("Cummings-Casey","C","17233","Young Coves","Lake Amyport");
INSERT INTO organization (name,initials,postal_code,street,city) VALUES ("Howell-Lee","H","50398","Smith Lakes","Burkefort");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("reinvent visionary methodologies","Statement share music.","Multi-layered 24hour analyzer","2022-06-27");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("optimize customized networks","And include himself wait back star wall.","Secured web-enabled instruction set","2022-06-12");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("optimize scalable technologies","Lawyer without dog. Always per about ahead what property.","Customer-focused uniform adapter","2022-06-19");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("visualize transparent technologies","Answer blood beat safe.","Exclusive local access","2022-06-05");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("monetize sticky infrastructures","Term decision a.","Fundamental disintermediate definition","2022-06-21");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("iterate turn-key e-tailers","Card late available happy.","Sharable tertiary approach","2022-06-17");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("re-contextualize B2B networks","Specific understand evidence mouth herself any. To international manager state garden.","Total contextually-based portal","2022-06-17");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("envisioneer magnetic vortals","Heavy hotel authority happen else. Structure away still thus point if.","Implemented client-driven project","2022-06-14");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("utilize synergistic eyeballs","Production concern middle soon especially one.","Customer-focused intangible middleware","2022-06-03");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("scale out-of-the-box methodologies","Enjoy behavior morning interest.","Fully-configurable scalable customer loyalty","2022-06-28");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("repurpose viral mindshare","Couple position industry several. Human behavior lot indicate remain company audience.","Multi-lateral attitude-oriented database","2022-06-03");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("leverage customized niches","Station grow rule person will whole of. Local degree of professor.","Versatile even-keeled firmware","2022-06-24");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("enhance interactive solutions","Exist letter clearly speech market beautiful sort.","Object-based context-sensitive installation","2022-06-13");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("aggregate bleeding-edge interfaces","Watch business couple whatever debate.","Advanced 5thgeneration approach","2022-06-10");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("extend intuitive vortals","Entire raise firm also occur.","Intuitive 24hour emulation","2022-06-06");

